1312000,985600,724992,399620,205581,76824,13343,15134,599040,339201,210182,80913,16155,16159,15388,14097,147202,16136,15379,13597,11551,8985,6670,70149,11019,8726,6430,4126,2325,66826,197123,327680,2074,1055,285,65553,196615,458753,720896,983040,31,131098,262159,524293,786688,1115136,1443840,1707520,327958,590860,854020,1249280,1579008,1843456,1976832,2044676,989448,1319426,1583872,1914112,2046720,2047745,1982215,1850641
985600,724992,399620,205581,76824,13343,15134,15893,339201,210182,80913,16155,16159,15388,14097,12039,16136,15379,13597,11551,8985,6670,70149,133888,8726,6430,4126,2325,66826,197123,327680,589824,1055,285,65553,196615,458753,720896,983040,1310976,131098,262159,524293,786688,1115136,1443840,1707520,1971459,590860,854020,1249280,1579008,1843456,1976832,2044676,2046221,1319426,1583872,1914112,2046720,2047745,1982215,1850641,1521691
724992,399620,205581,76824,13343,15134,15893,16138,210182,80913,16155,16159,15388,14097,12039,9729,15379,13597,11551,8985,6670,70149,133888,263680,6430,4126,2325,66826,197123,327680,589824,917504,285,65553,196615,458753,720896,983040,1310976,1639169,262159,524293,786688,1115136,1443840,1707520,1971459,2039306,854020,1249280,1579008,1843456,1976832,2044676,2046221,1916440,1583872,1914112,2046720,2047745,1982215,1850641,1521691,1257503
399620,205581,76824,13343,15134,15893,16138,15875,80913,16155,16159,15388,14097,12039,9729,72960,13597,11551,8985,6670,70149,133888,263680,524800,4126,2325,66826,197123,327680,589824,917504,1245184,65553,196615,458753,720896,983040,1310976,1639169,1902087,524293,786688,1115136,1443840,1707520,1971459,2039306,2041621,1249280,1579008,1843456,1976832,2044676,2046221,1916440,1654559,1914112,2046720,2047745,1982215,1850641,1521691,1257503,927771
205581,76824,13343,15134,15893,16138,15875,14336,16155,16159,15388,14097,12039,9729,72960,201728,11551,8985,6670,70149,133888,263680,524800,786688,2325,66826,197123,327680,589824,917504,1245184,1572868,196615,458753,720896,983040,1310976,1639169,1902087,2034705,786688,1115136,1443840,1707520,1971459,2039306,2041621,1912862,1579008,1843456,1976832,2044676,2046221,1916440,1654559,1326622,2046720,2047745,1982215,1850641,1521691,1257503,927771,597777
76824,13343,15134,15893,16138,15875,14336,78080,16159,15388,14097,12039,9729,72960,201728,462080,8985,6670,70149,133888,263680,524800,786688,1114115,66826,197123,327680,589824,917504,1245184,1572868,1835021,458753,720896,983040,1310976,1639169,1902087,2034705,2036507,1115136,1443840,1707520,1971459,2039306,2041621,1912862,1718303,1843456,1976832,2044676,2046221,1916440,1654559,1326622,997909,2047745,1982215,1850641,1521691,1257503,927771,597777,333319
13343,15134,15893,16138,15875,14336,78080,206848,15388,14097,12039,9729,72960,201728,462080,722689,6670,70149,133888,263680,524800,786688,1114115,1441802,197123,327680,589824,917504,1245184,1572868,1835021,1966616,720896,983040,1310976,1639169,1902087,2034705,2036507,1973023,1443840,1707520,1971459,2039306,2041621,1912862,1718303,1457432,1976832,2044676,2046221,1916440,1654559,1326622,997909,733962,1982215,1850641,1521691,1257503,927771,597777,333319,200193
15134,15893,16138,15875,14336,78080,206848,335616,14097,12039,9729,72960,201728,462080,722689,983815,70149,133888,263680,524800,786688,1114115,1441802,1703957,327680,589824,917504,1245184,1572868,1835021,1966616,2032927,983040,1310976,1639169,1902087,2034705,2036507,1973023,1844251,1707520,1971459,2039306,2041621,1912862,1718303,1457432,1130253,2044676,2046221,1916440,1654559,1326622,997909,733962,469763,1850641,1521691,1257503,927771,597777,333319,200193,67584
15893,16138,15875,14336,78080,206848,335616,595460,12039,9729,72960,201728,462080,722689,983815,1310993,133888,263680,524800,786688,1114115,1441802,1703957,1966110,589824,917504,1245184,1572868,1835021,1966616,2032927,2034206,1310976,1639169,1902087,2034705,2036507,1973023,1844251,1519121,1971459,2039306,2041621,1912862,1718303,1457432,1130253,802565,2046221,1916440,1654559,1326622,997909,733962,469763,205056,1521691,1257503,927771,597777,333319,200193,67584,1024
16138,15875,14336,78080,206848,335616,595460,921357,9729,72960,201728,462080,722689,983815,1310993,1638427,263680,524800,786688,1114115,1441802,1703957,1966110,2031647,917504,1245184,1572868,1835021,1966616,2032927,2034206,1904917,1639169,1902087,2034705,2036507,1973023,1844251,1519121,1259015,2039306,2041621,1912862,1718303,1457432,1130253,802565,539392,1916440,1654559,1326622,997909,733962,469763,205056,71680,1257503,927771,597777,333319,200193,67584,1024,256
15875,14336,78080,206848,335616,595460,921357,1247256,72960,201728,462080,722689,983815,1310993,1638427,1900575,524800,786688,1114115,1441802,1703957,1966110,2031647,2031896,1245184,1572868,1835021,1966616,2032927,2034206,1904917,1644810,1902087,2034705,2036507,1973023,1844251,1519121,1259015,932865,2041621,1912862,1718303,1457432,1130253,802565,539392,275712,1654559,1326622,997909,733962,469763,205056,71680,4096,927771,597777,333319,200193,67584,1024,256,1
14336,78080,206848,335616,595460,921357,1247256,1573919,201728,462080,722689,983815,1310993,1638427,1900575,2031643,786688,1114115,1441802,1703957,1966110,2031647,2031896,1901581,1572868,1835021,1966616,2032927,2034206,1904917,1644810,1319427,2034705,2036507,1973023,1844251,1519121,1259015,932865,605952,1912862,1718303,1457432,1130253,802565,539392,275712,142592,1326622,997909,733962,469763,205056,71680,4096,2560,597777,333319,200193,67584,1024,256,1,7
78080,206848,335616,595460,921357,1247256,1573919,1835294,462080,722689,983815,1310993,1638427,1900575,2031643,2031633,1114115,1441802,1703957,1966110,2031647,2031896,1901581,1705989,1835021,1966616,2032927,2034206,1904917,1644810,1319427,994048,2036507,1973023,1844251,1519121,1259015,932865,605952,343808,1718303,1457432,1130253,802565,539392,275712,142592,9216,997909,733962,469763,205056,71680,4096,2560,1285,333319,200193,67584,1024,256,1,7,17
206848,335616,595460,921357,1247256,1573919,1835294,1966101,722689,983815,1310993,1638427,1900575,2031643,2031633,1966087,1441802,1703957,1966110,2031647,2031896,1901581,1705989,1445632,1966616,2032927,2034206,1904917,1644810,1319427,994048,733952,1973023,1844251,1519121,1259015,932865,605952,343808,212224,1457432,1130253,802565,539392,275712,142592,9216,6915,733962,469763,205056,71680,4096,2560,1285,526,200193,67584,1024,256,1,7,17,27
335616,595460,921357,1247256,1573919,1835294,1966101,2031626,983815,1310993,1638427,1900575,2031643,2031633,1966087,1835265,1703957,1966110,2031647,2031896,1901581,1705989,1445632,1119744,2032927,2034206,1904917,1644810,1319427,994048,733952,473600,1844251,1519121,1259015,932865,605952,343808,212224,79617,1130253,802565,539392,275712,142592,9216,6915,4618,469763,205056,71680,4096,2560,1285,526,25,67584,1024,256,1,7,17,27,65567
595460,921357,1247256,1573919,1835294,1966101,2031626,2031619,1310993,1638427,1900575,2031643,2031633,1966087,1835265,1508096,1966110,2031647,2031896,1901581,1705989,1445632,1119744,794368,2034206,1904917,1644810,1319427,994048,733952,473600,212480,1519121,1259015,932865,605952,343808,212224,79617,12039,802565,539392,275712,142592,9216,6915,4618,2837,205056,71680,4096,2560,1285,526,25,31,1024,256,1,7,17,27,65567,196891
921357,1247256,1573919,1835294,1966101,2031626,2031619,1900544,1638427,1900575,2031643,2031633,1966087,1835265,1508096,1246976,2031647,2031896,1901581,1705989,1445632,1119744,794368,534528,1904917,1644810,1319427,994048,733952,473600,212480,81669,1259015,932865,605952,343808,212224,79617,12039,10001,539392,275712,142592,9216,6915,4618,2837,1566,71680,4096,2560,1285,526,25,31,65565,256,1,7,17,27,65567,196891,394001
1247256,1573919,1835294,1966101,2031626,2031619,1900544,1638400,1900575,2031643,2031633,1966087,1835265,1508096,1246976,920832,2031896,1901581,1705989,1445632,1119744,794368,534528,274691,1644810,1319427,994048,733952,473600,212480,81669,15886,932865,605952,343808,212224,79617,12039,10001,7451,275712,142592,9216,6915,4618,2837,1566,799,4096,2560,1285,526,25,31,65565,131092,1,7,17,27,65567,196891,394001,656903
1573919,1835294,1966101,2031626,2031619,1900544,1638400,1310976,2031643,2031633,1966087,1835265,1508096,1246976,920832,594945,1901581,1705989,1445632,1119744,794368,534528,274691,145418,1319427,994048,733952,473600,212480,81669,15886,14617,605952,343808,212224,79617,12039,10001,7451,5407,142592,9216,6915,4618,2837,1566,799,280,2560,1285,526,25,31,65565,131092,327690,7,17,27,65567,196891,394001,656903,985857
1835294,1966101,2031626,2031619,1900544,1638400,1310976,983552,2031633,1966087,1835265,1508096,1246976,920832,594945,335111,1705989,1445632,1119744,794368,534528,274691,145418,15893,994048,733952,473600,212480,81669,15886,14617,12831,343808,212224,79617,12039,10001,7451,5407,3355,9216,6915,4618,2837,1566,799,280,131085,1285,526,25,31,65565,131092,327690,589826,17,27,65567,196891,394001,656903,985857,1315328
1966101,2031626,2031619,1900544,1638400,1310976,983552,722437,1966087,1835265,1508096,1246976,920832,594945,335111,206353,1445632,1119744,794368,534528,274691,145418,15893,16158,733952,473600,212480,81669,15886,14617,12831,10525,212224,79617,12039,10001,7451,5407,3355,1809,6915,4618,2837,1566,799,280,131085,262148,526,25,31,65565,131092,327690,589826,852480,27,65567,196891,394001,656903,985857,1315328,1579776
2031626,2031619,1900544,1638400,1310976,983552,722437,461582,1835265,1508096,1246976,920832,594945,335111,206353,77595,1119744,794368,534528,274691,145418,15893,16158,15903,473600,212480,81669,15886,14617,12831,10525,8212,79617,12039,10001,7451,5407,3355,1809,66311,4618,2837,1566,799,280,131085,262148,458752,25,31,65565,131092,327690,589826,852480,1180928,65567,196891,394001,656903,985857,1315328,1579776,1844224
2031619,1900544,1638400,1310976,983552,722437,461582,201241,1508096,1246976,920832,594945,335111,206353,77595,14111,794368,534528,274691,145418,15893,16158,15903,15128,212480,81669,15886,14617,12831,10525,8212,5898,12039,10001,7451,5407,3355,1809,66311,196865,2837,1566,799,280,131085,262148,458752,786432,31,65565,131092,327690,589826,852480,1180928,1509888,196891,394001,656903,985857,1315328,1579776,1844224,2043137
1900544,1638400,1310976,983552,722437,461582,201241,72223,1246976,920832,594945,335111,206353,77595,14111,15387,534528,274691,145418,15893,16158,15903,15128,13325,81669,15886,14617,12831,10525,8212,5898,69378,10001,7451,5407,3355,1809,66311,196865,393216,1566,799,280,131085,262148,458752,786432,1048576,65565,131092,327690,589826,852480,1180928,1509888,1773569,394001,656903,985857,1315328,1579776,1844224,2043137,2045191
1638400,1310976,983552,722437,461582,201241,72223,9244,920832,594945,335111,206353,77595,14111,15387,16143,274691,145418,15893,16158,15903,15128,13325,11011,15886,14617,12831,10525,8212,5898,69378,198656,7451,5407,3355,1809,66311,196865,393216,720896,799,280,131085,262148,458752,786432,1048576,1442304,131092,327690,589826,852480,1180928,1509888,1773569,1972742,656903,985857,1315328,1579776,1844224,2043137,2045191,1981459
1310976,983552,722437,461582,201241,72223,9244,11795,594945,335111,206353,77595,14111,15387,16143,16134,145418,15893,16158,15903,15128,13325,11011,73984,14617,12831,10525,8212,5898,69378,198656,328704,5407,3355,1809,66311,196865,393216,720896,983040,280,131085,262148,458752,786432,1048576,1442304,1704964,327690,589826,852480,1180928,1509888,1773569,1972742,2040591,985857,1315328,1579776,1844224,2043137,2045191,1981459,1851165
983552,722437,461582,201241,72223,9244,11795,13832,335111,206353,77595,14111,15387,16143,16134,15105,15893,16158,15903,15128,13325,11011,73984,137216,12831,10525,8212,5898,69378,198656,328704,590080,3355,1809,66311,196865,393216,720896,983040,1376258,131085,262148,458752,786432,1048576,1442304,1704964,1968396,589826,852480,1180928,1509888,1773569,1972742,2040591,2042906,1315328,1579776,1844224,2043137,2045191,1981459,1851165,1523487
722437,461582,201241,72223,9244,11795,13832,15362,206353,77595,14111,15387,16143,16134,15105,13568,16158,15903,15128,13325,11011,73984,137216,266240,10525,8212,5898,69378,198656,328704,590080,917505,1809,66311,196865,393216,720896,983040,1376258,1638409,262148,458752,786432,1048576,1442304,1704964,1968396,2035479,852480,1180928,1509888,1773569,1972742,2040591,2042906,1913887,1579776,1844224,2043137,2045191,1981459,1851165,1523487,1260569
461582,201241,72223,9244,11795,13832,15362,16128,77595,14111,15387,16143,16134,15105,13568,77056,15903,15128,13325,11011,73984,137216,266240,526848,8212,5898,69378,198656,328704,590080,917505,1245190,66311,196865,393216,720896,983040,1376258,1638409,1900819,458752,786432,1048576,1442304,1704964,1968396,2035479,2037535,1180928,1509888,1773569,1972742,2040591,2042906,1913887,1653532,1844224,2043137,2045191,1981459,1851165,1523487,1260569,931599
201241,72223,9244,11795,13832,15362,16128,16128,14111,15387,16143,16134,15105,13568,77056,271360,15128,13325,11011,73984,137216,266240,526848,787716,5898,69378,198656,328704,590080,917505,1245190,1572879,196865,393216,720896,983040,1376258,1638409,1900819,2032413,786432,1048576,1442304,1704964,1968396,2035479,2037535,1908766,1509888,1773569,1972742,2040591,2042906,1913887,1653532,1326610,2043137,2045191,1981459,1851165,1523487,1260569,931599,601861
72223,9244,11795,13832,15362,16128,16128,81152,15387,16143,16134,15105,13568,77056,271360,465666,13325,11011,73984,137216,266240,526848,787716,1114636,69378,198656,328704,590080,917505,1245190,1572879,1835034,393216,720896,983040,1376258,1638409,1900819,2032413,2033439,1048576,1442304,1704964,1968396,2035479,2037535,1908766,1714454,1773569,1972742,2040591,2042906,1913887,1653532,1326610,999176,2045191,1981459,1851165,1523487,1260569,931599,601861,337409
9244,11795,13832,15362,16128,16128,81152,210689,16143,16134,15105,13568,77056,271360,465666,725513,11011,73984,137216,266240,526848,787716,1114636,1441815,198656,328704,590080,917505,1245190,1572879,1835034,1966111,720896,983040,1376258,1638409,1900819,2032413,2033439,1969433,1442304,1704964,1968396,2035479,2037535,1908766,1714454,1454603,1972742,2040591,2042906,1913887,1653532,1326610,999176,736770,1981459,1851165,1523487,1260569,931599,601861,337409,204032
11795,13832,15362,16128,16128,81152,210689,339718,16134,15105,13568,77056,271360,465666,725513,985875,73984,137216,266240,526848,787716,1114636,1441815,1703967,328704,590080,917505,1245190,1572879,1835034,1966111,2031900,983040,1376258,1638409,1900819,2032413,2033439,1969433,1840399,1704964,1968396,2035479,2037535,1908766,1714454,1454603,1128707,2040591,2042906,1913887,1653532,1326610,999176,736770,407552,1851165,1523487,1260569,931599,601861,337409,204032,70656
13832,15362,16128,16128,81152,210689,339718,599823,15105,13568,77056,271360,465666,725513,985875,1377821,137216,266240,526848,787716,1114636,1441815,1703967,1966110,590080,917505,1245190,1572879,1835034,1966111,2031900,2032402,1376258,1638409,1900819,2032413,2033439,1969433,1840399,1514757,1968396,2035479,2037535,1908766,1714454,1454603,1128707,802304,2042906,1913887,1653532,1326610,999176,736770,407552,209152,1523487,1260569,931599,601861,337409,204032,70656,3328
15362,16128,16128,81152,210689,339718,599823,924954,13568,77056,271360,465666,725513,985875,1377821,1639199,266240,526848,787716,1114636,1441815,1703967,1966110,2031638,917505,1245190,1572879,1835034,1966111,2031900,2032402,1902088,1638409,1900819,2032413,2033439,1969433,1840399,1514757,1255169,2035479,2037535,1908766,1714454,1454603,1128707,802304,540416,1913887,1653532,1326610,999176,736770,407552,209152,75776,1260569,931599,601861,337409,204032,70656,3328,1794
16128,16128,81152,210689,339718,599823,924954,1250591,77056,271360,465666,725513,985875,1377821,1639199,1900825,526848,787716,1114636,1441815,1703967,1966110,2031638,2031627,1245190,1572879,1835034,1966111,2031900,2032402,1902088,1641218,1900819,2032413,2033439,1969433,1840399,1514757,1255169,929536,2037535,1908766,1714454,1454603,1128707,802304,540416,278016,1653532,1326610,999176,736770,407552,209152,75776,7937,931599,601861,337409,204032,70656,3328,1794,777
16128,81152,210689,339718,599823,924954,1250591,1576220,271360,465666,725513,985875,1377821,1639199,1900825,2031631,787716,1114636,1441815,1703967,1966110,2031638,2031627,1900547,1572879,1835034,1966111,2031900,2032402,1902088,1641218,1315328,2032413,2033439,1969433,1840399,1514757,1255169,929536,603904,1908766,1714454,1454603,1128707,802304,540416,278016,145920,1326610,999176,736770,407552,209152,75776,7937,5638,601861,337409,204032,70656,3328,1794,777,276
81152,210689,339718,599823,924954,1250591,1576220,1836818,465666,725513,985875,1377821,1639199,1900825,2031631,2031621,1114636,1441815,1703967,1966110,2031638,2031627,1900547,1704448,1835034,1966111,2031900,2032402,1902088,1641218,1315328,989952,2033439,1969433,1840399,1514757,1255169,929536,603904,343296,1714454,1454603,1128707,802304,540416,278016,145920,13060,999176,736770,407552,209152,75776,7937,5638,3856,337409,204032,70656,3328,1794,777,276,29
210689,339718,599823,924954,1250591,1576220,1836818,1966856,725513,985875,1377821,1639199,1900825,2031631,2031621,1966081,1441815,1703967,1966110,2031638,2031627,1900547,1704448,1443072,1966111,2031900,2032402,1902088,1641218,1315328,989952,730112,1969433,1840399,1514757,1255169,929536,603904,343296,212738,1454603,1128707,802304,540416,278016,145920,13060,11020,736770,407552,209152,75776,7937,5638,3856,2074,204032,70656,3328,1794,777,276,29,31
339718,599823,924954,1250591,1576220,1836818,1966856,2031874,985875,1377821,1639199,1900825,2031631,2031621,1966081,1835008,1703967,1966110,2031638,2031627,1900547,1704448,1443072,1116672,2031900,2032402,1902088,1641218,1315328,989952,730112,404737,1840399,1514757,1255169,929536,603904,343296,212738,81673,1128707,802304,540416,278016,145920,13060,11020,8727,407552,209152,75776,7937,5638,3856,2074,1055,70656,3328,1794,777,276,29,31,65561
599823,924954,1250591,1576220,1836818,1966856,2031874,2031616,1377821,1639199,1900825,2031631,2031621,1966081,1835008,1507328,1966110,2031638,2031627,1900547,1704448,1443072,1116672,790528,2032402,1902088,1641218,1315328,989952,730112,404737,210182,1514757,1255169,929536,603904,343296,212738,81673,15380,802304,540416,278016,145920,13060,11020,8727,6431,209152,75776,7937,5638,3856,2074,1055,284,3328,1794,777,276,29,31,65561,196622
924954,1250591,1576220,1836818,1966856,2031874,2031616,1900544,1639199,1900825,2031631,2031621,1966081,1835008,1507328,1245440,2031638,2031627,1900547,1704448,1443072,1116672,790528,530436,1902088,1641218,1315328,989952,730112,404737,210182,80656,1255169,929536,603904,343296,212738,81673,15380,13853,540416,278016,145920,13060,11020,8727,6431,4382,75776,7937,5638,3856,2074,1055,284,65554,1794,777,276,29,31,65561,196622,393221
1250591,1576220,1836818,1966856,2031874,2031616,1900544,1638400,1900825,2031631,2031621,1966081,1835008,1507328,1245440,918530,2031627,1900547,1704448,1443072,1116672,790528,530436,270604,1641218,1315328,989952,730112,404737,210182,80656,16154,929536,603904,343296,212738,81673,15380,13853,11807,278016,145920,13060,11020,8727,6431,4382,2582,7937,5638,3856,2074,1055,284,65554,131080,777,276,29,31,65561,196622,393221,655617
1576220,1836818,1966856,2031874,2031616,1900544,1638400,1310721,2031631,2031621,1966081,1835008,1507328,1245440,918530,591881,1900547,1704448,1443072,1116672,790528,530436,270604,142103,1315328,989952,730112,404737,210182,80656,16154,16159,603904,343296,212738,81673,15380,13853,11807,9241,145920,13060,11020,8727,6431,4382,2582,1291,5638,3856,2074,1055,284,65554,131080,327682,276,29,31,65561,196622,393221,655617,983808
1836818,1966856,2031874,2031616,1900544,1638400,1310721,983046,2031621,1966081,1835008,1507328,1245440,918530,591881,331284,1704448,1443072,1116672,790528,530436,270604,142103,13087,989952,730112,404737,210182,80656,16154,16159,15644,343296,212738,81673,15380,13853,11807,9241,6926,13060,11020,8727,6431,4382,2582,1291,131587,3856,2074,1055,284,65554,131080,327682,589824,29,31,65561,196622,393221,655617,983808,1312512
1966856,2031874,2031616,1900544,1638400,1310721,983046,721168,1966081,1835008,1507328,1245440,918530,591881,331284,202269,1443072,1116672,790528,530436,270604,142103,13087,14878,730112,404737,210182,80656,16154,16159,15644,14354,212738,81673,15380,13853,11807,9241,6926,4869,11020,8727,6431,4382,2582,1291,131587,262144,2074,1055,284,65554,131080,327682,589824,851968,31,65561,196622,393221,655617,983808,1312512,1576192
2031874,2031616,1900544,1638400,1310721,983046,721168,394010,1835008,1507328,1245440,918530,591881,331284,202269,73503,1116672,790528,530436,270604,142103,13087,14878,15894,404737,210182,80656,16154,16159,15644,14354,12296,81673,15380,13853,11807,9241,6926,4869,68609,8727,6431,4382,2582,1291,131587,262144,458752,1055,284,65554,131080,327682,589824,851968,1179904,65561,196622,393221,655617,983808,1312512,1576192,1840130
2031616,1900544,1638400,1310721,983046,721168,394010,198431,1507328,1245440,918530,591881,331284,202269,73503,10265,790528,530436,270604,142103,13087,14878,15894,16139,210182,80656,16154,16159,15644,14354,12296,9986,15380,13853,11807,9241,6926,4869,68609,198144,6431,4382,2582,1291,131587,262144,458752,786432,284,65554,131080,327682,589824,851968,1179904,1507841,196622,393221,655617,983808,1312512,1576192,1840130,2039049
1900544,1638400,1310721,983046,721168,394010,198431,68636,1245440,918530,591881,331284,202269,73503,10265,12302,530436,270604,142103,13087,14878,15894,16139,15875,80656,16154,16159,15644,14354,12296,9986,73216,13853,11807,9241,6926,4869,68609,198144,393984,4382,2582,1291,131587,262144,458752,786432,1048576,65554,131080,327682,589824,851968,1179904,1507841,1771014,393221,655617,983808,1312512,1576192,1840130,2039049,2041364
1638400,1310721,983046,721168,394010,198431,68636,4882,918530,591881,331284,202269,73503,10265,12302,14341,270604,142103,13087,14878,15894,16139,15875,14592,16154,16159,15644,14354,12296,9986,73216,136448,11807,9241,6926,4869,68609,198144,393984,655616,2582,1291,131587,262144,458752,786432,1048576,1376260,131080,327682,589824,851968,1179904,1507841,1771014,1968912,655617,983808,1312512,1576192,1840130,2039049,2041364,2043677
1310721,983046,721168,394010,198431,68636,4882,7176,591881,331284,202269,73503,10265,12302,14341,15617,142103,13087,14878,15894,16139,15875,14592,13056,16159,15644,14354,12296,9986,73216,136448,331264,9241,6926,4869,68609,198144,393984,655616,983042,1291,131587,262144,458752,786432,1048576,1376260,1703949,327682,589824,851968,1179904,1507841,1771014,1968912,2036251,983808,1312512,1576192,1840130,2039049,2041364,2043677,1849119
983046,721168,394010,198431,68636,4882,7176,9474,331284,202269,73503,10265,12302,14341,15617,16128,13087,14878,15894,16139,15875,14592,13056,141824,15644,14354,12296,9986,73216,136448,331264,591873,6926,4869,68609,198144,393984,655616,983042,1310729,131587,262144,458752,786432,1048576,1376260,1703949,1901079,589824,851968,1179904,1507841,1771014,1968912,2036251,2038303,1312512,1576192,1840130,2039049,2041364,2043677,1849119,1588249
721168,394010,198431,68636,4882,7176,9474,12032,202269,73503,10265,12302,14341,15617,16128,15872,14878,15894,16139,15875,14592,13056,141824,270081,14354,12296,9986,73216,136448,331264,591873,918280,4869,68609,198144,393984,655616,983042,1310729,1638421,262144,458752,786432,1048576,1376260,1703949,1901079,2032927,851968,1179904,1507841,1771014,1968912,2036251,2038303,1909787,1576192,1840130,2039049,2041364,2043677,1849119,1588249,1261325
394010,198431,68636,4882,7176,9474,12032,14080,73503,10265,12302,14341,15617,16128,15872,80384,15894,16139,15875,14592,13056,141824,270081,529925,12296,9986,73216,136448,331264,591873,918280,1245458,68609,198144,393984,655616,983042,1310729,1638421,1900574,458752,786432,1048576,1376260,1703949,1901079,2032927,2034205,1179904,1507841,1771014,1968912,2036251,2038303,1909787,1650192,1840130,2039049,2041364,2043677,1849119,1588249,1261325,933636
198431,68636,4882,7176,9474,12032,14080,15616,10265,12302,14341,15617,16128,15872,80384,275203,16139,15875,14592,13056,141824,270081,529925,790286,9986,73216,136448,331264,591873,918280,1245458,1572892,198144,393984,655616,983042,1310729,1638421,1900574,2031647,786432,1048576,1376260,1703949,1901079,2032927,2034205,1904916,1507841,1771014,1968912,2036251,2038303,1909787,1650192,1324550,2039049,2041364,2043677,1849119,1588249,1261325,933636,604928
68636,4882,7176,9474,12032,14080,15616,81665,12302,14341,15617,16128,15872,80384,275203,469771,15875,14592,13056,141824,270081,529925,790286,1116185,73216,136448,331264,591873,918280,1245458,1572892,1835039,393984,655616,983042,1310729,1638421,1900574,2031647,2031895,1048576,1376260,1703949,1901079,2032927,2034205,1904916,1710345,1771014,1968912,2036251,2038303,1909787,1650192,1324550,998401,2041364,2043677,1849119,1588249,1261325,933636,604928,341248
4882,7176,9474,12032,14080,15616,81665,212744,14341,15617,16128,15872,80384,275203,469771,729621,14592,13056,141824,270081,529925,790286,1116185,1442847,136448,331264,591873,918280,1245458,1572892,1835039,1966107,655616,983042,1310729,1638421,1900574,2031647,2031895,1967117,1376260,1703949,1901079,2032927,2034205,1904916,1710345,1450498,1968912,2036251,2038303,1909787,1650192,1324550,998401,737024,2043677,1849119,1588249,1261325,933636,604928,341248,208128
7176,9474,12032,14080,15616,81665,212744,343058,15617,16128,15872,80384,275203,469771,729621,1055006,13056,141824,270081,529925,790286,1116185,1442847,1704221,331264,591873,918280,1245458,1572892,1835039,1966107,2031632,983042,1310729,1638421,1900574,2031647,2031895,1967117,1837060,1703949,1901079,2032927,2034205,1904916,1710345,1450498,1125120,2036251,2038303,1909787,1650192,1324550,998401,737024,409344,1849119,1588249,1261325,933636,604928,341248,208128,74752
9474,12032,14080,15616,81665,212744,343058,603676,16128,15872,80384,275203,469771,729621,1055006,1380639,141824,270081,529925,790286,1116185,1442847,1704221,1966100,591873,918280,1245458,1572892,1835039,1966107,2031632,2031622,1310729,1638421,1900574,2031647,2031895,1967117,1837060,1511168,1901079,2032927,2034205,1904916,1710345,1450498,1125120,799488,2038303,1909787,1650192,1324550,998401,737024,409344,212224,1588249,1261325,933636,604928,341248,208128,74752,6915
12032,14080,15616,81665,212744,343058,603676,929311,15872,80384,275203,469771,729621,1055006,1380639,1640983,270081,529925,790286,1116185,1442847,1704221,1966100,2031625,918280,1245458,1572892,1835039,1966107,2031632,2031622,1900801,1638421,1900574,2031647,2031895,1967117,1837060,1511168,1250816,2032927,2034205,1904916,1710345,1450498,1125120,799488,539136,1909787,1650192,1324550,998401,737024,409344,212224,79618,1261325,933636,604928,341248,208128,74752,6915,4619
14080,15616,81665,212744,343058,603676,929311,1254427,80384,275203,469771,729621,1055006,1380639,1640983,1901837,529925,790286,1116185,1442847,1704221,1966100,2031625,2031618,1245458,1572892,1835039,1966107,2031632,2031622,1900801,1639168,1900574,2031647,2031895,1967117,1837060,1511168,1250816,925440,2034205,1904916,1710345,1450498,1125120,799488,539136,278017,1650192,1324550,998401,737024,409344,212224,79618,12040,933636,604928,341248,208128,74752,6915,4619,2838
15616,81665,212744,343058,603676,929311,1254427,1579792,275203,469771,729621,1055006,1380639,1640983,1901837,2032132,790286,1116185,1442847,1704221,1966100,2031625,2031618,1900544,1572892,1835039,1966107,2031632,2031622,1900801,1639168,1312512,2031647,2031895,1967117,1837060,1511168,1250816,925440,600064,1904916,1710345,1450498,1125120,799488,539136,278017,147205,1324550,998401,737024,409344,212224,79618,12040,10002,604928,341248,208128,74752,6915,4619,2838,1566
81665,212744,343058,603676,929311,1254427,1579792,1839878,469771,729621,1055006,1380639,1640983,1901837,2032132,2031616,1116185,1442847,1704221,1966100,2031625,2031618,1900544,1703936,1835039,1966107,2031632,2031622,1900801,1639168,1312512,986368,2031895,1967117,1837060,1511168,1250816,925440,600064,340227,1710345,1450498,1125120,799488,539136,278017,147205,15887,998401,737024,409344,212224,79618,12040,10002,7452,341248,208128,74752,6915,4619,2838,1566,799
212744,343058,603676,929311,1254427,1579792,1839878,1969153,729621,1055006,1380639,1640983,1901837,2032132,2031616,1966080,1442847,1704221,1966100,2031625,2031618,1900544,1703936,1442048,1966107,2031632,2031622,1900801,1639168,1312512,986368,726018,1967117,1837060,1511168,1250816,925440,600064,340227,210955,1450498,1125120,799488,539136,278017,147205,15887,14617,737024,409344,212224,79618,12040,10002,7452,5407,208128,74752,6915,4619,2838,1566,799,279
343058,603676,929311,1254427,1579792,1839878,1969153,2033152,1055006,1380639,1640983,1901837,2032132,2031616,1966080,1835008,1704221,1966100,2031625,2031618,1900544,1703936,1442048,1114625,2031632,2031622,1900801,1639168,1312512,986368,726018,400648,1837060,1511168,1250816,925440,600064,340227,210955,81430,1125120,799488,539136,278017,147205,15887,14617,12831,409344,212224,79618,12040,10002,7452,5407,3354,74752,6915,4619,2838,1566,799,279,65548
